13.13,3.27,18.6,1.11
13.11,3.25,18.6,1.1
13.1,3.23,18.6,1.07
13.09,3.22,18.59,1.05
13.09,3.2,18.59,1.01
13.08,3.18,18.58,0.97
13.08,3.18,18.56,0.92
13.05,3.17,18.54,0.85
13.02,3.15,18.51,0.77
13,3.12,18.49,0.67
12.99,3.09,18.45,0.56
12.97,3.07,18.39,0.41
12.96,3.05,18.32,0.22
12.96,3.03,18.22,0
12.97,3.01,18.1,-0.26
12.98,2.99,17.97,-0.55
13,2.96,17.82,-0.87
13,2.93,17.67,-1.22
13,2.9,17.5,-1.56
13.02,2.88,17.35,-1.89
13.07,2.87,17.23,-2.22
13.14,2.88,17.14,-2.53
13.22,2.9,16.48,-3.02
13.32,2.95,15.95,-3.46
13.42,3,15.54,-3.8
13.53,3.05,15.66,-3.95
13.66,3.11,15.82,-4.08
13.81,3.19,16.02,-4.21
13.97,3.28,16.23,-4.33
14.14,3.37,16.45,-4.44
14.31,3.48,16.68,-4.58
14.5,3.6,16.91,-4.72
14.69,3.73,17.13,-4.88
14.88,3.87,17.35,-5.06
15.07,4.03,17.55,-5.26
15.27,4.23,17.75,-5.48
15.48,4.45,17.94,-5.75
15.69,4.64,18.1,-6.06
15.93,4.81,18.23,-6.4
16.18,4.94,18.33,-6.83
16.43,5.08,18.41,-7.31
16.71,5.14,18.44,-7.82
16.99,5.16,18.45,-8.36
17.26,5.12,18.46,-8.88
17.5,5.01,18.48,-9.41
17.7,4.89,18.53,-9.96
17.84,4.74,18.59,-10.55
17.92,4.56,18.68,-11.15
17.98,4.32,18.83,-11.68
18,3.95,19,-12.11
17.92,3.33,19.2,-12.5
17.85,2.44,19.4,-12.89
17.81,1.25,19.53,-13.18
17.81,-0.2,19.7,-13.52
17.8,-1.9,20.22,-13.81
17.74,-3.82,20.35,-14.28
17.62,-5.91,20.47,-14.77
17.47,-8.16,20.61,-15.24
17.28,-10.55,20.75,-15.66
17.05,-13.04,20.89,-16
16.79,-15.56,20.98,-16.33
16.5,-18.1,21.03,-16.68
16.14,-20.64,21.02,-17.07
15.72,-23.15,20.94,-17.43
15.26,-25.59,20.85,-17.79
14.79,-27.93,20.74,-18.19
14.26,-30.17,20.59,-18.62
13.59,-32.34,20.41,-19.08
12.78,-34.43,20.14,-19.52
11.84,-36.41,19.91,-19.88
10.82,-38.26,19.71,-20.22
9.76,-39.97,19.45,-20.65
8.75,-41.55,19.19,-21.19
7.8,-43.03,18.96,-21.78
6.97,-44.4,18.76,-22.37
6.74,-45.66,18.61,-22.97
6.81,-46.82,18.48,-23.46
7.27,-47.93,18.27,-23.87
8.19,-48.94,18.01,-24.38
9.37,-49.81,17.73,-24.88
10.75,-50.58,17.43,-25.4
12.21,-51.26,17.12,-25.94
13.45,-52.01,16.89,-26.37
14.42,-52.71,16.76,-26.72
14.97,-53.24,16.65,-27.03
14.96,-53.81,16.47,-27.26
14.53,-54.47,16.19,-27.44
13.77,-55.18,15.96,-27.49
13.2,-55.96,15.76,-27.46
13.05,-56.76,15.57,-27.42
13.1,-57.57,15.35,-27.41
13.01,-58.34,14.79,-27.5
12.72,-58.97,14.52,-27.51
12.45,-59.56,14.28,-27.5
12.09,-60.21,14.01,-27.51
11.49,-60.92,13.57,-27.47
10.87,-61.68,13.23,-27.42
10.44,-62.46,12.9,-27.37
10.14,-63.25,12.61,-27.32
9.64,-64.03,12.49,-27.39
8.84,-64.79,12.21,-27.3
7.87,-65.52,11.95,-27.21
6.84,-66.2,11.74,-27.16
5.93,-66.86,11.55,-27.15
5.3,-67.51,10.87,-27.03
5.03,-68.14,10.74,-27.06
5.17,-68.76,10.57,-26.9
5.62,-69.41,10.54,-26.88
6.19,-70.1,10.61,-26.94
6.73,-70.78,10.77,-27.05
7.12,-71.43,10.82,-27.01
7.24,-72.05,10.84,-26.84
7.02,-72.65,10.86,-26.66
6.47,-73.23,10.87,-26.47
5.8,-73.8,10.88,-26.31
5.19,-74.34,10.99,-26.26
4.81,-74.85,10.9,-26.22
4.91,-75.34,10.86,-26.18
5.41,-75.81,10.9,-25.97
5.92,-76.24,11.05,-25.75
6.14,-76.66,11.12,-25.51
5.85,-77.07,11.18,-25.26
5.17,-77.46,11.24,-25.01
4.27,-77.84,11.26,-24.8
3.35,-78.2,11.28,-24.61
2.37,-78.53,11.28,-24.46
1.17,-78.82,11.29,-24.34
-0.21,-79.07,11.22,-24.18
-1.64,-79.29,11.31,-23.95
-3.03,-79.46,11.37,-23.82
-3.92,-79.61,11.45,-23.7
-4.05,-79.76,11.53,-23.61
-2.17,-79.63,11.62,-23.52
-0.71,-79.57,11.69,-23.45
-0.19,-79.66,11.73,-23.4
0.05,-79.75,11.76,-23.36
0.13,-79.85,11.79,-23.32
0.1,-80.17,11.83,-23.29
-0.83,-80.56,11.9,-23.27
-2.51,-80.92,11.97,-23.23
-5.22,-81.26,12.04,-23.19
-8.65,-81.44,12.11,-23.14
-11.87,-81.49,12.16,-23.06
-13.33,-81.51,12.22,-22.96
-15.2,-81.5,12.27,-22.88
-16.8,-81.5,12.3,-22.81
-17.09,-81.55,12.32,-22.74
-16.41,-81.64,12.21,-22.66
-15.77,-81.71,12.21,-22.59
-15.55,-81.73,12.23,-22.51
-13.53,-81.72,12.23,-22.43
-12.12,-81.7,12.22,-22.39
-11.87,-81.69,12.21,-22.3
-12.93,-81.7,12.17,-22.21
-14.74,-81.68,12.16,-22.14
-16.87,-81.63,12.12,-22.03
-17.75,-81.53,12.08,-21.91
-21.15,-81.4,12.04,-21.8
-24.15,-81.26,11.99,-21.69
-26.03,-81.07,11.96,-21.57
-27.85,-80.89,11.95,-21.45
-29.77,-80.7,11.94,-21.33
-31.55,-80.54,11.95,-21.23
-32.5,-80.48,11.77,-21.16
-32.83,-80.49,11.63,-21.05
-31.87,-80.54,11.69,-20.97
-31.55,-80.54,11.75,-20.92
-32.13,-80.47,11.81,-20.86
-33.12,-80.31,11.98,-20.81
-34.69,-80.08,12.07,-20.79
-36.68,-79.78,12.19,-20.77
-37.82,-79.59,12.33,-20.75
-39.15,-79.35,12.47,-20.74
-40.74,-79.03,12.62,-20.73
-42.56,-78.64,12.79,-20.7
-44.48,-78.22,12.95,-20.69
-46.27,-77.82,13.11,-20.66
-47.56,-77.55,13.3,-20.62
-48.33,-77.43,13.47,-20.59
-48.74,-77.41,13.64,-20.55
-48.61,-77.52,13.81,-20.52
-48.71,-77.56,13.97,-20.48
-49.17,-77.49,14.18,-20.4
-49.86,-77.34,14.49,-20.33
-50.79,-77.11,14.75,-20.28
-51.56,-76.88,14.92,-20.24
-52.78,-76.5,15.1,-20.19
-53.73,-76.15,15.29,-20.14
-54.76,-75.72,15.45,-20.09
-55.81,-75.27,15.62,-20.03
-56.73,-74.95,15.78,-19.98
-57.44,-74.74,15.92,-19.93
-58.03,-74.56,16.07,-19.88
-58.44,-74.45,16.23,-19.84
-58.62,-74.41,16.38,-19.8
-58.56,-74.45,16.52,-19.79
-58.35,-74.53,16.67,-19.79
-58.18,-74.58,16.81,-19.8
-58.16,-74.54,16.95,-19.8
-58.26,-74.46,17.1,-19.79
-58.43,-74.31,17.24,-19.77
-58.66,-74.11,17.39,-19.75
-59.03,-73.88,17.53,-19.74
-59.42,-73.64,17.67,-19.71
-59.86,-73.38,17.81,-19.67
-60.26,-73.1,17.93,-19.63
-60.65,-72.81,18.05,-19.6
-60.95,-72.55,18.16,-19.58
-61.26,-72.3,18.27,-19.56
-61.41,-72.21,18.38,-19.54
-61.33,-72.26,18.49,-19.53
-61.24,-72.31,18.59,-19.53
-61.11,-72.32,18.75,-19.48
-61.03,-72.31,18.9,-19.5
-61.01,-72.26,19.01,-19.52
-61.04,-72.19,19.16,-19.54
-61.13,-72.11,19.32,-19.59
-61.28,-72.02,19.41,-19.63
-61.42,-71.91,19.49,-19.67
-61.53,-71.81,19.56,-19.71
-61.57,-71.72,19.63,-19.76
-61.57,-71.66,19.68,-19.82
-61.53,-71.6,19.73,-19.87
-61.48,-71.58,19.78,-19.94
-61.39,-71.58,19.82,-20.01
-61.34,-71.62,19.86,-20.1
-61.36,-71.67,19.94,-20.19
-61.4,-71.72,19.96,-20.27
-61.45,-71.78,20.01,-20.37
-61.5,-71.83,20.02,-20.45
-61.53,-71.89,20.02,-20.51
-61.5,-71.95,20.03,-20.56
-61.43,-72,20.03,-20.61
-61.33,-72.05,20.01,-20.67
-61.23,-72.09,19.99,-20.74
-61.11,-72.15,19.96,-20.81
-60.94,-72.23,19.93,-20.88
-60.72,-72.34,19.87,-20.96
-60.49,-72.49,19.86,-21.02
-60.26,-72.64,19.83,-21.08
-60.06,-72.78,19.82,-21.14
-59.89,-72.89,19.8,-21.21
-59.74,-72.99,19.83,-21.27
-59.63,-73.07,19.86,-21.34
-59.53,-73.15,19.89,-21.4
-59.45,-73.24,19.87,-21.46
-59.34,-73.32,19.85,-21.51
-59.19,-73.41,19.84,-21.57
-59.02,-73.49,19.84,-21.62
-58.81,-73.58,19.83,-21.67
-58.5,-73.7,19.82,-21.71
-58.21,-73.82,19.81,-21.75
-58.01,-73.92,19.81,-21.81
-57.89,-73.97,19.8,-21.85
-57.76,-73.99,19.8,-21.87
-57.7,-73.98,19.8,-21.9
-57.57,-73.97,19.78,-21.92
-57.43,-73.97,19.74,-21.95
-57.29,-73.98,19.68,-21.98
-57.18,-74.01,19.63,-22.01
-57.14,-74.03,19.59,-22.04
-57.11,-74.05,19.56,-22.04
-57.08,-74.05,19.53,-22.06
-57.09,-74.02,19.51,-22.06
-57.13,-73.97,19.48,-22.06
-57.12,-73.93,19.45,-22.07
-57.03,-73.94,19.43,-22.07
-56.87,-73.99,19.4,-22.08
-56.8,-74.02,19.38,-22.08
-56.76,-74.07,19.36,-22.08
-56.69,-74.1,19.38,-22.07
-56.63,-74.12,19.39,-22.07
-56.57,-74.13,19.38,-22.06
-56.51,-74.14,19.37,-22.05
-56.47,-74.14,19.38,-22.05
-56.44,-74.14,19.39,-22.05
-56.41,-74.14,19.39,-22.05
-56.38,-74.14,19.4,-22.07
-56.35,-74.14,19.4,-22.08
-56.31,-74.15,19.39,-22.09
-56.26,-74.17,19.41,-22.1
-56.22,-74.19,19.42,-22.11
-56.21,-74.21,19.44,-22.13
-56.2,-74.22,19.45,-22.15
-56.18,-74.24,19.47,-22.16
-56.14,-74.29,19.49,-22.18
-56.07,-74.36,19.51,-22.19
-55.98,-74.46,19.53,-22.21
-55.9,-74.55,19.55,-22.24
-55.83,-74.64,19.56,-22.27
-55.8,-74.72,19.59,-22.29
-55.74,-74.8,19.62,-22.32
-55.7,-74.86,19.65,-22.35
-55.67,-74.91,19.68,-22.38
-55.7,-74.92,19.7,-22.42
-55.78,-74.92,19.73,-22.45
-55.89,-74.91,19.74,-22.47
-56.02,-74.9,19.73,-22.48
-56.14,-74.9,19.77,-22.48
-56.23,-74.91,19.81,-22.48
-56.31,-74.93,19.85,-22.49
-56.4,-74.95,19.89,-22.5
-56.47,-74.97,19.93,-22.5
-56.61,-74.99,19.98,-22.51
-56.66,-75.01,20.02,-22.51
-56.71,-75,20.06,-22.51
-56.78,-74.97,20.09,-22.5
-56.81,-74.93,20.11,-22.48
-56.79,-74.88,20.14,-22.47
-56.78,-74.85,20.16,-22.46
-56.77,-74.83,20.18,-22.45
-56.73,-74.81,20.2,-22.45
-56.72,-74.81,20.2,-22.46
-56.72,-74.82,20.22,-22.47
-56.74,-74.83,20.24,-22.47
-56.74,-74.86,20.27,-22.48
-56.7,-74.88,20.29,-22.48
-56.67,-74.9,20.29,-22.48
-56.66,-74.89,20.3,-22.48
-56.62,-74.86,20.34,-22.48
-56.55,-74.83,20.36,-22.49
-56.47,-74.81,20.39,-22.5
-56.38,-74.79,20.41,-22.51
-56.27,-74.8,20.42,-22.52
-56.16,-74.81,20.45,-22.54
-56.04,-74.82,20.49,-22.55
-55.9,-74.85,20.51,-22.56
-55.74,-74.87,20.53,-22.57
-55.59,-74.9,20.57,-22.58
-55.48,-74.94,20.62,-22.6
-55.39,-74.96,20.66,-22.61
-55.34,-74.99,20.7,-22.63
-55.32,-75.02,20.74,-22.65
-55.27,-75.04,20.77,-22.68
-55.17,-75.08,20.81,-22.69
-55.06,-75.13,20.87,-22.71
-54.96,-75.18,20.92,-22.74
-54.87,-75.24,20.95,-22.77
-54.81,-75.28,20.99,-22.8
-54.73,-75.29,21.03,-22.81
-54.68,-75.31,21.07,-22.81
-54.58,-75.32,21.11,-22.81
-54.49,-75.33,21.17,-22.8
-54.4,-75.35,21.21,-22.78
-54.33,-75.37,21.29,-22.74
-54.28,-75.39,21.38,-22.69
-54.3,-75.39,21.48,-22.66
-54.37,-75.37,21.58,-22.62
-54.52,-75.33,21.66,-22.6
-54.64,-75.28,21.74,-22.59
-54.74,-75.24,21.82,-22.57
-54.83,-75.21,21.89,-22.58
-54.88,-75.2,21.94,-22.6
-54.94,-75.2,21.98,-22.63
-55.04,-75.21,22.01,-22.67
-55.19,-75.21,22.02,-22.7
-55.36,-75.2,22.05,-22.75
-55.59,-75.18,22.07,-22.79
-55.89,-75.17,22.07,-22.82
-56.21,-75.14,22.06,-22.85
-56.62,-75.1,22.02,-22.86
-56.91,-75.08,21.96,-22.87
-57.05,-75.11,21.9,-22.88
-57.07,-75.2,21.84,-22.87
-57,-75.31,21.78,-22.86
-56.91,-75.43,21.71,-22.84
-56.88,-75.51,21.65,-22.83
-57,-75.54,21.58,-22.81
-57.19,-75.54,21.52,-22.78
-57.28,-75.52,21.47,-22.76
-57.31,-75.53,21.41,-22.74
-57.24,-75.56,21.36,-22.73
-57.11,-75.62,21.32,-22.73
-56.95,-75.68,21.27,-22.72
-56.81,-75.75,21.24,-22.71
-56.65,-75.79,21.2,-22.71
-56.55,-75.8,21.17,-22.7
-56.47,-75.79,21.14,-22.69
-56.44,-75.77,21.11,-22.68
-56.43,-75.75,21.09,-22.66
-56.42,-75.73,21.07,-22.65
-56.4,-75.7,21.05,-22.64
-56.37,-75.67,21.04,-22.63
-56.29,-75.65,21.03,-22.62
-56.22,-75.63,21.02,-22.61
-56.16,-75.62,21.02,-22.61
-56.14,-75.61,21.02,-22.62
-56.16,-75.6,21.03,-22.63
-56.22,-75.59,21.04,-22.65
-56.27,-75.59,21.06,-22.67
-56.27,-75.6,21.07,-22.69
-56.24,-75.61,21.07,-22.72
-56.24,-75.62,21.06,-22.74
-56.27,-75.61,21.07,-22.77
-56.31,-75.6,21.09,-22.79
-56.36,-75.59,21.12,-22.81
-56.41,-75.59,21.14,-22.84
-56.46,-75.59,21.15,-22.86
-56.5,-75.6,21.15,-22.88
-56.54,-75.62,21.17,-22.91
-56.55,-75.66,21.2,-22.92
-56.54,-75.7,21.21,-22.94
-56.54,-75.74,21.22,-22.96
-56.58,-75.75,21.24,-22.97
-56.61,-75.76,21.26,-22.98
-56.6,-75.75,21.27,-23
-56.53,-75.74,21.28,-23
-56.45,-75.75,21.27,-23
-56.35,-75.75,21.26,-23.01
-56.31,-75.76,21.28,-23.01
-56.23,-75.76,21.3,-23.02
-56.19,-75.77,21.31,-23.03
-56.18,-75.79,21.31,-23.04
-56.17,-75.81,21.32,-23.05
-56.17,-75.82,21.34,-23.05
-56.17,-75.83,21.35,-23.06
-56.21,-75.82,21.35,-23.06
-56.2,-75.81,21.35,-23.06
-56.17,-75.81,21.35,-23.06
-56.1,-75.83,21.33,-23.06
-56.02,-75.84,21.33,-23.06
-55.99,-75.85,21.36,-23.07
-55.99,-75.85,21.38,-23.08
-56.05,-75.85,21.39,-23.1
-56.09,-75.85,21.39,-23.11
-56.14,-75.86,21.39,-23.13
-56.13,-75.88,21.4,-23.13
-56.09,-75.9,21.39,-23.13
-56.03,-75.92,21.37,-23.12
-56.02,-75.92,21.35,-23.12
-56.05,-75.91,21.33,-23.11
-56.09,-75.9,21.32,-23.11
-56.13,-75.89,21.32,-23.11
-56.18,-75.89,21.32,-23.11
-56.23,-75.89,21.32,-23.11
-56.29,-75.89,21.31,-23.1
-56.31,-75.88,21.29,-23.1
-56.29,-75.88,21.26,-23.09
-56.21,-75.88,21.23,-23.08
-56.17,-75.89,21.19,-23.07
-56.15,-75.89,21.17,-23.06
-56.16,-75.89,21.16,-23.06
-56.18,-75.89,21.15,-23.06
-56.25,-75.88,21.14,-23.06
-56.33,-75.87,21.13,-23.07
-56.39,-75.88,21.12,-23.07
-56.42,-75.9,21.11,-23.08
-56.4,-75.93,21.09,-23.09
-56.38,-75.96,21.09,-23.09
-56.36,-75.97,21.08,-23.08
-56.34,-75.97,21.06,-23.08
-56.33,-75.96,21.07,-23.07
-56.29,-75.96,21.08,-23.06
-56.26,-75.96,21.08,-23.06
-56.2,-75.97,21.08,-23.07
-56.13,-76,21.08,-23.07
-56.08,-76.02,21.08,-23.07
-56.04,-76.03,21.09,-23.08
-55.98,-76.04,21.09,-23.08
-55.92,-76.04,21.09,-23.08
-55.87,-76.03,21.08,-23.08
-55.8,-76.01,21.07,-23.07
,,,
