-120.87,-75.8,13.94,-19.71
-121.95,-75.76,14.01,-19.61
-123.24,-75.73,14.08,-19.48
-123.33,-75.74,14.13,-19.33
-124.35,-75.85,14.19,-19.18
-124.69,-75.96,14.26,-19.03
-125.01,-76.1,14.33,-18.89
-125.19,-76.22,14.39,-18.76
-125.15,-76.31,14.46,-18.63
-124.34,-76.29,14.52,-18.52
-123.54,-76.19,14.57,-18.42
-122.79,-76.04,14.63,-18.33
-122.45,-76.06,14.68,-18.24
-121.46,-75.88,14.74,-18.17
-120.89,-75.77,14.83,-18.12
-120.63,-75.8,14.93,-18.08
-120.53,-75.83,15.04,-18.03
-120.51,-75.89,15.14,-17.98
-120.34,-75.96,15.24,-17.97
-120.33,-76.08,15.37,-17.94
-120.04,-76.1,15.5,-17.91
-119.76,-76.14,15.63,-17.91
-119.62,-76.17,15.73,-17.92
-119.47,-76.18,15.85,-17.91
-119.28,-76.18,15.96,-17.91
-119.01,-76.15,16.08,-17.92
-118.53,-76.12,16.19,-17.93
-118.06,-76.15,16.27,-17.97
-117.61,-76.2,16.36,-17.98
-117.27,-76.25,16.45,-18
-116.77,-76.2,16.55,-18.01
-116.34,-76.05,16.63,-18.02
-115.75,-75.97,16.7,-18.03
-115.26,-75.91,16.77,-18.04
-115.14,-76.01,16.83,-18.03
-115.09,-76.17,16.89,-18.04
-115.01,-76.35,16.94,-18.05
-114.84,-76.42,17,-18.06
-114.54,-76.38,17.01,-18.06
-114.02,-76.3,17.07,-18.09
-113.61,-76.14,17.14,-18.11
-113.23,-76.09,17.2,-18.14
-112.91,-76.02,17.26,-18.16
-112.53,-75.98,17.31,-18.19
-112.12,-75.95,17.35,-18.21
-111.64,-75.89,17.38,-18.22
-111.22,-75.83,17.4,-18.23
-110.79,-75.74,17.42,-18.26
-110.39,-75.68,17.42,-18.29
-110.04,-75.61,17.41,-18.3
-109.65,-75.53,17.39,-18.31
-109.19,-75.42,17.37,-18.32
-108.74,-75.3,17.36,-18.33
-108.28,-75.17,17.33,-18.34
-107.76,-75.12,17.31,-18.35
-107.32,-75.1,17.3,-18.35
-106.91,-75.07,17.29,-18.36
-106.67,-75.16,17.27,-18.37
-106.46,-75.24,17.27,-18.38
-106.38,-75.43,17.29,-18.39
-106.4,-75.59,17.31,-18.4
-106.24,-75.68,17.34,-18.41
-106.13,-75.76,17.38,-18.41
-105.84,-75.83,17.42,-18.42
-105.52,-75.87,17.45,-18.42
-105.11,-75.89,17.49,-18.41
-104.71,-75.87,17.52,-18.42
-104.37,-75.87,17.54,-18.42
-104.14,-75.91,17.57,-18.42
-103.94,-75.94,17.58,-18.41
-103.74,-75.98,17.61,-18.4
-103.57,-76.02,17.63,-18.39
-103.46,-76.14,17.64,-18.38
-103.41,-76.37,17.65,-18.37
-103.42,-76.56,17.65,-18.37
-103.38,-76.74,17.65,-18.36
-103.25,-76.9,17.64,-18.36
-103.16,-77.06,17.65,-18.35
-103.15,-77.21,17.6,-18.3
-103.14,-77.34,17.52,-18.23
-103.2,-77.44,17.4,-18.14
-103.23,-77.56,17.28,-18.05
-103.31,-77.58,17.16,-17.96
-103.39,-77.58,16.97,-17.85
-103.45,-77.63,16.77,-17.77
-103.5,-77.66,16.61,-17.74
-103.6,-77.65,16.45,-17.75
-103.51,-77.59,16.28,-17.77
-103.4,-77.5,16.08,-17.78
-103.18,-77.38,15.88,-17.79
-103,-77.28,15.69,-17.81
-102.84,-77.23,15.52,-17.86
-102.75,-77.23,15.34,-17.92
-102.72,-77.2,15.14,-17.98
-102.68,-77.16,14.92,-18.03
-102.7,-77.09,14.75,-18.07
-102.79,-77.07,14.59,-18.09
-102.86,-77.05,14.43,-18.07
-103.05,-77.07,14.29,-18.06
-103.23,-77.08,14.14,-18.05
-103.5,-77.06,13.95,-18.01
-103.71,-77,13.78,-17.95
-103.84,-76.91,13.65,-17.84
-103.9,-76.83,13.53,-17.69
-104,-76.79,13.37,-17.51
-104.2,-76.86,13.22,-17.32
-104.46,-76.98,13.11,-17.17
-104.64,-77.07,13.02,-17.1
-104.8,-77.1,12.95,-17.07
-104.91,-77.13,12.83,-17.06
-104.95,-77.14,12.83,-17.06
-104.99,-77.17,12.87,-17.09
-105.05,-77.19,12.94,-17.13
-105.14,-77.19,13.04,-17.17
-105.25,-77.17,13.15,-17.21
-105.36,-77.15,13.26,-17.24
-105.46,-77.1,13.39,-17.27
-105.5,-77.06,13.44,-17.32
-105.54,-77.01,13.58,-17.3
-105.55,-76.96,13.86,-17.29
-105.53,-76.9,14.13,-17.23
-105.51,-76.83,14.26,-17.21
-105.48,-76.79,14.42,-17.13
-105.45,-76.78,14.61,-17.03
-105.5,-76.76,14.79,-16.92
-105.51,-76.73,14.98,-16.81
-105.51,-76.68,15.19,-16.66
-105.53,-76.62,15.41,-16.53
-105.55,-76.59,15.63,-16.4
-105.58,-76.55,15.86,-16.29
-105.53,-76.53,16.09,-16.22
-105.49,-76.51,16.26,-16.15
-105.35,-76.46,16.51,-16.05
-105.23,-76.39,16.77,-15.94
-105.05,-76.33,17.05,-15.79
-104.84,-76.32,17.3,-15.59
-104.94,-76.26,17.59,-15.41
-104.66,-76.26,17.92,-15.24
-104.38,-76.25,18.2,-15.05
-104.1,-76.27,18.47,-14.84
-103.61,-76.28,18.74,-14.6
-103.04,-76.33,18.98,-14.32
-102.34,-76.4,19.17,-14.07
-101.44,-76.48,19.41,-13.8
-100.39,-76.59,19.66,-13.52
-99.17,-76.72,19.89,-13.19
-97.76,-76.9,20.12,-12.84
-96.29,-77.19,20.37,-12.47
-94.7,-77.53,20.64,-12.12
-92.91,-77.86,20.9,-11.77
-90.94,-78.21,21.15,-11.41
-88.74,-78.57,21.36,-11.03
-86.22,-78.96,21.56,-10.66
-83.32,-79.33,21.77,-10.29
-80,-79.62,22,-9.94
-76.24,-79.87,22.2,-9.62
-72.12,-80.11,22.14,-9.42
-67.76,-80.32,22.19,-9.11
-63.13,-80.5,22.3,-8.84
-58.31,-80.63,22.42,-8.56
-53.26,-80.7,22.55,-8.32
-47.92,-80.73,22.64,-8.09
-42.56,-80.65,22.72,-7.86
-37.3,-80.48,22.81,-7.63
-32.28,-80.22,22.88,-7.42
-27.45,-79.91,22.95,-7.21
-22.83,-79.54,23.02,-7.03
-18.5,-79.13,23.02,-6.82
-14.56,-78.64,23.11,-6.61
-10.96,-78.09,23.17,-6.45
-7.74,-77.48,23.24,-6.28
-4.97,-76.82,23.29,-6.1
-2.68,-76.12,23.31,-5.91
-0.7,-75.4,23.33,-5.7
1.13,-74.65,23.35,-5.5
2.85,-73.9,23.41,-5.33
4.44,-73.13,23.5,-5.17
5.82,-72.34,23.63,-5.04
7.04,-71.53,23.64,-4.9
8.15,-70.69,23.86,-4.77
8.89,-69.85,24.08,-4.66
9.36,-69.01,24.36,-4.53
9.61,-68.18,24.65,-4.39
9.58,-67.39,24.94,-4.21
9.35,-66.63,25.22,-4
8.98,-65.9,25.49,-3.75
8.51,-65.19,25.77,-3.46
8.08,-64.49,26.05,-3.18
7.72,-63.78,26.37,-2.91
7.46,-63.05,26.69,-2.59
7.4,-62.29,26.98,-2.21
7.54,-61.49,27.35,-1.85
7.98,-60.67,27.74,-1.43
8.66,-59.85,28.13,-0.97
9.32,-59.03,28.52,-0.48
9.85,-58.19,28.83,0.03
10.2,-57.35,29.03,0.44
10.37,-56.53,29.12,0.61
10.34,-55.75,29.06,0.53
10.25,-54.99,28.92,0.29
10.15,-54.23,28.76,0.02
10.24,-53.49,28.59,-0.33
10.54,-52.76,28.42,-0.6
10.83,-52.07,28.2,-0.83
10.96,-51.43,28.02,-0.92
11.03,-50.83,27.92,-0.97
11.07,-50.24,27.83,-0.99
11.04,-49.67,27.62,-0.95
10.83,-49.14,27.47,-0.96
10.57,-48.61,27.36,-1
10.21,-48.07,27.25,-1.03
9.92,-47.54,27.15,-1.06
9.77,-46.96,27.07,-1.07
9.71,-46.38,26.99,-1.06
9.7,-45.78,26.91,-1.04
9.68,-45.16,26.82,-1.01
9.68,-44.58,26.74,-0.98
9.62,-44.01,26.66,-0.98
9.43,-43.45,26.57,-1
9.1,-42.93,26.56,-0.91
8.78,-42.4,26.4,-0.95
8.65,-41.82,26.21,-1.02
8.73,-41.22,25.99,-1.07
8.91,-40.61,25.75,-1.13
9.14,-40.01,25.51,-1.19
9.37,-39.47,25.27,-1.26
9.68,-39.04,25.03,-1.34
10.09,-38.76,24.78,-1.42
10.55,-38.65,24.52,-1.5
10.97,-38.62,24.28,-1.51
11.31,-38.63,24.07,-1.53
11.66,-38.68,23.8,-1.65
12.11,-38.76,23.57,-1.69
12.66,-38.85,23.34,-1.71
13.25,-38.97,23.11,-1.72
13.88,-39.12,22.88,-1.73
14.57,-39.31,22.66,-1.75
15.31,-39.53,22.43,-1.79
16.04,-39.84,22.18,-1.82
16.77,-40.27,21.92,-1.86
17.56,-40.73,21.66,-1.92
18.4,-41.18,21.38,-1.97
19.23,-41.57,21.11,-2.03
19.99,-41.87,20.82,-2.08
20.68,-42.06,20.53,-2.11
21.33,-42.16,20.25,-2.13
21.95,-42.13,19.97,-2.14
22.58,-41.93,19.68,-2.17
23.18,-41.59,19.4,-2.2
23.62,-41.06,19.11,-2.23
23.83,-40.39,18.82,-2.26
23.93,-39.66,18.53,-2.31
24.04,-38.82,18.24,-2.36
24.2,-37.84,17.95,-2.43
24.33,-36.73,17.67,-2.49
24.33,-35.49,17.39,-2.57
24.16,-34.16,17.11,-2.65
23.87,-32.78,16.84,-2.75
23.44,-31.36,16.57,-2.86
22.85,-29.9,16.31,-2.97
22.12,-28.43,16.06,-3.08
21.34,-26.92,15.82,-3.19
20.58,-25.35,15.58,-3.29
19.89,-23.7,15.34,-3.38
19.3,-21.96,15.14,-3.44
18.75,-20.17,14.96,-3.49
18.23,-18.31,14.82,-3.51
17.75,-16.4,14.7,-3.51
17.34,-14.46,14.64,-3.48
17.02,-12.48,14.58,-3.41
16.79,-10.49,14.54,-3.32
16.62,-8.51,14.51,-3.21
16.51,-6.55,14.49,-3.09
16.49,-4.62,14.48,-2.95
16.49,-2.73,14.47,-2.82
16.47,-1.01,14.46,-2.69
16.54,0.61,14.45,-2.57
16.64,2.12,14.44,-2.46
16.67,3.48,14.43,-2.35
16.61,4.72,14.43,-2.26
16.44,5.84,14.41,-2.18
16.11,6.8,14.41,-2.09
15.62,7.51,14.41,-2.01
15.08,7.93,14.42,-1.93
14.61,8.19,14.42,-1.85
14.23,8.47,14.43,-1.75
13.89,8.85,14.45,-1.66
13.46,9.31,14.46,-1.58
12.88,9.72,14.48,-1.5
12.38,9.93,14.5,-1.42
11.72,9.57,14.53,-1.34
11.07,9.35,14.55,-1.27
10.73,8.92,14.59,-1.21
10.62,8.49,14.61,-1.17
10.54,8.14,14.62,-1.14
10.46,7.74,14.64,-1.05
10.36,7.41,14.64,-1.05
10.2,7.2,14.64,-1.05
10.05,7.17,14.65,-1.06
9.93,6.97,14.67,-1.07
9.77,6.92,14.7,-1.08
9.6,6.85,14.73,-1.09
9.45,6.74,14.76,-1.1
9.35,6.69,14.79,-1.11
9.21,6.6,14.81,-1.12
9.06,6.48,14.83,-1.13
8.88,6.31,14.84,-1.15
8.64,6.27,14.86,-1.16
8.4,6.21,14.88,-1.17
8.2,6.22,14.91,-1.18
7.97,6.2,14.94,-1.17
7.78,6.15,14.98,-1.16
7.58,6.05,15.03,-1.14
7.34,5.92,15.09,-1.12
7.12,5.79,15.16,-1.08
6.94,5.67,15.23,-1.04
6.78,5.53,15.3,-1
6.65,5.39,15.38,-0.96
6.54,5.25,15.46,-0.92
6.4,5.16,15.55,-0.87
6.26,5.05,15.63,-0.82
6.09,5,15.72,-0.77
5.98,4.92,15.81,-0.72
5.89,4.9,15.89,-0.66
5.81,4.84,15.96,-0.61
5.76,4.81,16.03,-0.56
5.71,4.82,16.1,-0.51
5.67,4.81,16.15,-0.47
5.6,4.79,16.19,-0.44
5.55,4.78,16.21,-0.42
5.51,4.75,16.24,-0.41
5.43,4.8,16.25,-0.42
5.34,4.81,16.25,-0.44
5.27,4.77,16.25,-0.47
5.22,4.73,16.24,-0.51
5.19,4.64,16.22,-0.55
5.17,4.56,16.21,-0.61
5.15,4.47,16.2,-0.67
5.13,4.38,16.19,-0.73
5.11,4.29,16.17,-0.8
5.11,4.17,16.15,-0.86
5.13,4.06,16.13,-0.92
5.15,3.94,16.11,-0.98
5.13,3.84,16.09,-1.04
5.1,3.79,16.07,-1.1
5.06,3.69,16.05,-1.16
5.06,3.58,16.04,-1.23
5.06,3.46,16.02,-1.28
5.06,3.33,16.01,-1.35
5.05,3.2,16.01,-1.42
5.05,3.09,16.01,-1.49
5.04,2.97,16.01,-1.56
5.03,2.85,16.01,-1.63
5.03,2.73,16.01,-1.7
5.03,2.63,16.02,-1.76
5.02,2.57,16.04,-1.82
5.02,2.49,16.07,-1.86
5.04,2.4,16.1,-1.9
5.09,2.33,16.15,-1.93
5.13,2.28,16.2,-1.96
5.16,2.24,16.27,-1.98
5.19,2.21,16.34,-1.99
5.23,2.19,16.41,-2
5.27,2.2,16.49,-2
5.3,2.21,16.58,-2
5.34,2.2,16.66,-2
5.36,2.19,16.75,-2
5.39,2.16,16.83,-2
5.44,2.1,16.91,-2
5.48,2.05,16.99,-2.02
5.52,1.99,17.06,-2.04
5.56,1.93,17.11,-2.06
5.61,1.87,17.16,-2.1
5.65,1.81,17.2,-2.14
5.68,1.76,17.23,-2.19
5.71,1.71,17.25,-2.26
5.73,1.66,17.26,-2.33
5.75,1.59,17.26,-2.41
5.79,1.52,17.25,-2.48
5.82,1.44,17.23,-2.55
5.85,1.38,17.23,-2.63
5.87,1.32,17.22,-2.69
5.89,1.25,17.21,-2.76
5.91,1.19,17.21,-2.81
5.94,1.14,17.21,-2.87
5.96,1.1,17.21,-2.92
5.98,1.07,17.21,-2.97
6,1.05,17.22,-3.02
6.02,1.04,17.22,-3.07
6.05,1.04,17.22,-3.12
6.08,1.03,17.22,-3.18
6.11,1.03,17.21,-3.24
6.14,1.04,17.21,-3.31
6.16,1.05,17.19,-3.38
6.17,1.07,17.18,-3.44
6.18,1.08,17.16,-3.51
6.19,1.1,17.14,-3.58
6.2,1.13,17.13,-3.65
6.21,1.16,17.1,-3.72
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
